auction_id,license,market,market_name,category,bidder,frn,bidding_credit_type,bidding_credit,gross_license_price,net_license_price,effective_bidding_credit
108,D36089-3,NY-089,St. Lawrence,C3,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D36091-1,NY-091,Saratoga,C1,T-Mobile License LLC,0001565449,,0,90000,90000,0.0
108,D36091-2,NY-091,Saratoga,C2,T-Mobile License LLC,0001565449,,0,90000,90000,0.0
108,D36091-3,NY-091,Saratoga,C3,T-Mobile License LLC,0001565449,,0,59000,59000,0.0
108,D36095-1,NY-095,Schoharie,C1,T-Mobile License LLC,0001565449,,0,9000,9000,0.0
108,D36095-2,NY-095,Schoharie,C2,T-Mobile License LLC,0001565449,,0,9000,9000,0.0
108,D36095-3,NY-095,Schoharie,C3,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D36097-1,NY-097,Schuyler,C1,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D36097-2,NY-097,Schuyler,C2,T-Mobile License LLC,0001565449,,0,6800,6800,0.0
108,D36097-3,NY-097,Schuyler,C3,T-Mobile License LLC,0001565449,,0,1500,1500,0.0
108,D36099-1,NY-099,Seneca,C1,T-Mobile License LLC,0001565449,,0,70000,70000,0.0
108,D36099-2,NY-099,Seneca,C2,T-Mobile License LLC,0001565449,,0,70000,70000,0.0
108,D36099-3,NY-099,Seneca,C3,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D36101-1,NY-101,Steuben,C1,T-Mobile License LLC,0001565449,,0,48000,48000,0.0
108,D36101-2,NY-101,Steuben,C2,T-Mobile License LLC,0001565449,,0,65000,65000,0.0
108,D36101-3,NY-101,Steuben,C3,T-Mobile License LLC,0001565449,,0,13000,13000,0.0
108,D36103-1,NY-103,Suffolk,C1,T-Mobile License LLC,0001565449,,0,400000,400000,0.0
108,D36103-2,NY-103,Suffolk,C2,T-Mobile License LLC,0001565449,,0,400000,400000,0.0
108,D36103-3,NY-103,Suffolk,C3,T-Mobile License LLC,0001565449,,0,100000,100000,0.0
108,D36105-1,NY-105,Sullivan,C1,T-Mobile License LLC,0001565449,,0,31000,31000,0.0
108,D36105-2,NY-105,Sullivan,C2,T-Mobile License LLC,0001565449,,0,31000,31000,0.0
108,D36105-3,NY-105,Sullivan,C3,T-Mobile License LLC,0001565449,,0,7000,7000,0.0
108,D36107-1,NY-107,Tioga,C1,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D36107-2,NY-107,Tioga,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D36109-1,NY-109,Tompkins,C1,T-Mobile License LLC,0001565449,,0,46000,46000,0.0
108,D36109-2,NY-109,Tompkins,C2,T-Mobile License LLC,0001565449,,0,46000,46000,0.0
108,D36109-3,NY-109,Tompkins,C3,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D36111-1,NY-111,Ulster,C1,T-Mobile License LLC,0001565449,,0,50000,50000,0.0
108,D36111-2,NY-111,Ulster,C2,T-Mobile License LLC,0001565449,,0,75000,75000,0.0
108,D36111-3,NY-111,Ulster,C3,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D36113-1,NY-113,Warren,C1,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D36113-2,NY-113,Warren,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D36113-3,NY-113,Warren,C3,T-Mobile License LLC,0001565449,,0,19000,19000,0.0
108,D36115-1,NY-115,Washington,C1,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D36115-2,NY-115,Washington,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D36115-3,NY-115,Washington,C3,T-Mobile License LLC,0001565449,,0,11000,11000,0.0
108,D36117-1,NY-117,Wayne,C1,Cellco Partnership,0003290673,,0,28100,28100,0.0
108,D36117-2,NY-117,Wayne,C2,T-Mobile License LLC,0001565449,,0,31000,31000,0.0
108,D36117-3,NY-117,Wayne,C3,T-Mobile License LLC,0001565449,,0,9000,9000,0.0
108,D36119-1,NY-119,Westchester,C1,T-Mobile License LLC,0001565449,,0,200000,200000,0.0
108,D36119-2,NY-119,Westchester,C2,T-Mobile License LLC,0001565449,,0,200000,200000,0.0
108,D36119-3,NY-119,Westchester,C3,T-Mobile License LLC,0001565449,,0,90000,90000,0.0
108,D36121-1,NY-121,Wyoming,C1,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D36121-2,NY-121,Wyoming,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D36121-3,NY-121,Wyoming,C3,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D36123-1,NY-123,Yates,C1,T-Mobile License LLC,0001565449,,0,51000,51000,0.0
108,D36123-2,NY-123,Yates,C2,T-Mobile License LLC,0001565449,,0,51000,51000,0.0
108,D36123-3,NY-123,Yates,C3,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D37005-1,NC-005,Alleghany,C1,"Carolina West Wireless, Inc.",0001940022,Rural,15,37000,31450,15.0
108,D37005-2,NC-005,Alleghany,C2,T-Mobile License LLC,0001565449,,0,63000,63000,0.0
108,D37005-3,NC-005,Alleghany,C3,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D37007-1,NC-007,Anson,C1,T-Mobile License LLC,0001565449,,0,8000,8000,0.0
108,D37007-2,NC-007,Anson,C2,T-Mobile License LLC,0001565449,,0,8000,8000,0.0
108,D37007-3,NC-007,Anson,C3,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D37009-1,NC-009,Ashe,C1,"Carolina West Wireless, Inc.",0001940022,Rural,15,206000,175100,15.0
108,D37009-2,NC-009,Ashe,C2,T-Mobile License LLC,0001565449,,0,154000,154000,0.0
108,D37009-3,NC-009,Ashe,C3,T-Mobile License LLC,0001565449,,0,3900,3900,0.0
108,D37011-1,NC-011,Avery,C1,T-Mobile License LLC,0001565449,,0,5000,5000,0.0
108,D37011-2,NC-011,Avery,C2,T-Mobile License LLC,0001565449,,0,5000,5000,0.0
108,D37011-3,NC-011,Avery,C3,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D37013-1,NC-013,Beaufort,C1,"Central Louisiana License Co., LLC",0020165619,Rural,15,27000,22950,15.0
108,D37013-2,NC-013,Beaufort,C2,T-Mobile License LLC,0001565449,,0,30000,30000,0.0
108,D37013-3,NC-013,Beaufort,C3,T-Mobile License LLC,0001565449,,0,6600,6600,0.0
108,D37015-1,NC-015,Bertie,C1,T-Mobile License LLC,0001565449,,0,6000,6000,0.0
108,D37015-2,NC-015,Bertie,C2,T-Mobile License LLC,0001565449,,0,11000,11000,0.0
108,D37015-3,NC-015,Bertie,C3,T-Mobile License LLC,0001565449,,0,3900,3900,0.0
108,D37017-1,NC-017,Bladen,C1,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37017-2,NC-017,Bladen,C2,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37017-3,NC-017,Bladen,C3,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D37019-1,NC-019,Brunswick,C1,T-Mobile License LLC,0001565449,,0,46000,46000,0.0
108,D37019-2,NC-019,Brunswick,C2,T-Mobile License LLC,0001565449,,0,46000,46000,0.0
108,D37019-3,NC-019,Brunswick,C3,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37023-1,NC-023,Burke,C1,T-Mobile License LLC,0001565449,,0,20000,20000,0.0
108,D37023-2,NC-023,Burke,C2,T-Mobile License LLC,0001565449,,0,20000,20000,0.0
108,D37023-3,NC-023,Burke,C3,T-Mobile License LLC,0001565449,,0,9000,9000,0.0
108,D37027-1,NC-027,Caldwell,C1,T-Mobile License LLC,0001565449,,0,20000,20000,0.0
108,D37027-2,NC-027,Caldwell,C2,T-Mobile License LLC,0001565449,,0,20000,20000,0.0
108,D37027-3,NC-027,Caldwell,C3,T-Mobile License LLC,0001565449,,0,8000,8000,0.0
108,D37029-1,NC-029,Camden,C1,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D37029-2,NC-029,Camden,C2,T-Mobile License LLC,0001565449,,0,3900,3900,0.0
108,D37029-3,NC-029,Camden,C3,T-Mobile License LLC,0001565449,,0,1900,1900,0.0
108,D37031-1,NC-031,Carteret,C1,T-Mobile License LLC,0001565449,,0,33000,33000,0.0
108,D37031-2,NC-031,Carteret,C2,T-Mobile License LLC,0001565449,,0,19000,19000,0.0
108,D37031-3,NC-031,Carteret,C3,T-Mobile License LLC,0001565449,,0,104000,104000,0.0
108,D37033-1,NC-033,Caswell,C1,T-Mobile License LLC,0001565449,,0,7000,7000,0.0
108,D37033-2,NC-033,Caswell,C2,T-Mobile License LLC,0001565449,,0,7000,7000,0.0
108,D37033-3,NC-033,Caswell,C3,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D37037-1,NC-037,Chatham,C1,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37037-2,NC-037,Chatham,C2,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37037-3,NC-037,Chatham,C3,T-Mobile License LLC,0001565449,,0,6000,6000,0.0
108,D37039-1,NC-039,Cherokee,C1,T-Mobile License LLC,0001565449,,0,24000,24000,0.0
108,D37039-2,NC-039,Cherokee,C2,T-Mobile License LLC,0001565449,,0,85000,85000,0.0
108,D37039-3,NC-039,Cherokee,C3,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D37041-1,NC-041,Chowan,C1,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D37041-2,NC-041,Chowan,C2,T-Mobile License LLC,0001565449,,0,7300,7300,0.0
108,D37041-3,NC-041,Chowan,C3,T-Mobile License LLC,0001565449,,0,2100,2100,0.0
108,D37043-1,NC-043,Clay,C1,T-Mobile License LLC,0001565449,,0,9000,9000,0.0
108,D37043-2,NC-043,Clay,C2,T-Mobile License LLC,0001565449,,0,18000,18000,0.0
108,D37043-3,NC-043,Clay,C3,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D37045-2,NC-045,Cleveland,C2,T-Mobile License LLC,0001565449,,0,20000,20000,0.0
108,D37047-1,NC-047,Columbus,C1,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D37047-2,NC-047,Columbus,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D37047-3,NC-047,Columbus,C3,T-Mobile License LLC,0001565449,,0,5000,5000,0.0
108,D37049-1,NC-049,Craven,C1,T-Mobile License LLC,0001565449,,0,46000,46000,0.0
108,D37049-2,NC-049,Craven,C2,T-Mobile License LLC,0001565449,,0,46000,46000,0.0
108,D37049-3,NC-049,Craven,C3,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37053-1,NC-053,Currituck,C1,T-Mobile License LLC,0001565449,,0,15000,15000,0.0
108,D37053-2,NC-053,Currituck,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D37053-3,NC-053,Currituck,C3,T-Mobile License LLC,0001565449,,0,127000,127000,0.0
108,D37055-1,NC-055,Dare,C1,T-Mobile License LLC,0001565449,,0,21000,21000,0.0
108,D37055-2,NC-055,Dare,C2,T-Mobile License LLC,0001565449,,0,21000,21000,0.0
108,D37055-3,NC-055,Dare,C3,T-Mobile License LLC,0001565449,,0,187000,187000,0.0
108,D37057-1,NC-057,Davidson,C1,T-Mobile License LLC,0001565449,,0,60000,60000,0.0
108,D37057-2,NC-057,Davidson,C2,T-Mobile License LLC,0001565449,,0,60000,60000,0.0
108,D37057-3,NC-057,Davidson,C3,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D37059-1,NC-059,Davie,C1,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37059-2,NC-059,Davie,C2,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37059-3,NC-059,Davie,C3,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D37061-1,NC-061,Duplin,C1,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D37061-2,NC-061,Duplin,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D37061-3,NC-061,Duplin,C3,T-Mobile License LLC,0001565449,,0,9200,9200,0.0
108,D37063-1,NC-063,Durham,C1,T-Mobile License LLC,0001565449,,0,80000,80000,0.0
108,D37063-2,NC-063,Durham,C2,T-Mobile License LLC,0001565449,,0,80000,80000,0.0
108,D37063-3,NC-063,Durham,C3,T-Mobile License LLC,0001565449,,0,20000,20000,0.0
108,D37065-1,NC-065,Edgecombe,C1,Cellco Partnership,0003290673,,0,13000,13000,0.0
108,D37065-2,NC-065,Edgecombe,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D37065-3,NC-065,Edgecombe,C3,T-Mobile License LLC,0001565449,,0,5000,5000,0.0
108,D37067-1,NC-067,Forsyth,C1,T-Mobile License LLC,0001565449,,0,148000,148000,0.0
108,D37067-2,NC-067,Forsyth,C2,T-Mobile License LLC,0001565449,,0,148000,148000,0.0
108,D37067-3,NC-067,Forsyth,C3,T-Mobile License LLC,0001565449,,0,46000,46000,0.0
108,D37069-1,NC-069,Franklin,C1,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D37069-2,NC-069,Franklin,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D37069-3,NC-069,Franklin,C3,T-Mobile License LLC,0001565449,,0,6000,6000,0.0
108,D37073-1,NC-073,Gates,C1,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D37073-2,NC-073,Gates,C2,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D37073-3,NC-073,Gates,C3,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D37075-1,NC-075,Graham,C1,T-Mobile License LLC,0001565449,,0,6000,6000,0.0
108,D37075-2,NC-075,Graham,C2,T-Mobile License LLC,0001565449,,0,21000,21000,0.0
108,D37075-3,NC-075,Graham,C3,T-Mobile License LLC,0001565449,,0,800,800,0.0
108,D37077-1,NC-077,Granville,C1,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D37077-2,NC-077,Granville,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D37077-3,NC-077,Granville,C3,T-Mobile License LLC,0001565449,,0,5000,5000,0.0
108,D37083-1,NC-083,Halifax,C1,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37083-2,NC-083,Halifax,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D37083-3,NC-083,Halifax,C3,T-Mobile License LLC,0001565449,,0,9200,9200,0.0
108,D37085-1,NC-085,Harnett,C1,T-Mobile License LLC,0001565449,,0,30000,30000,0.0
108,D37085-2,NC-085,Harnett,C2,T-Mobile License LLC,0001565449,,0,30000,30000,0.0
108,D37085-3,NC-085,Harnett,C3,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37087-2,NC-087,Haywood,C2,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37091-1,NC-091,Hertford,C1,T-Mobile License LLC,0001565449,,0,7000,7000,0.0
108,D37091-2,NC-091,Hertford,C2,T-Mobile License LLC,0001565449,,0,15000,15000,0.0
108,D37091-3,NC-091,Hertford,C3,T-Mobile License LLC,0001565449,,0,3900,3900,0.0
108,D37093-2,NC-093,Hoke,C2,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37093-3,NC-093,Hoke,C3,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D37095-1,NC-095,Hyde,C1,T-Mobile License LLC,0001565449,,0,2100,2100,0.0
108,D37095-2,NC-095,Hyde,C2,T-Mobile License LLC,0001565449,,0,77000,77000,0.0
108,D37095-3,NC-095,Hyde,C3,T-Mobile License LLC,0001565449,,0,920,920,0.0
108,D37097-1,NC-097,Iredell,C1,T-Mobile License LLC,0001565449,,0,60000,60000,0.0
108,D37097-2,NC-097,Iredell,C2,T-Mobile License LLC,0001565449,,0,40000,40000,0.0
108,D37097-3,NC-097,Iredell,C3,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37099-1,NC-099,Jackson,C1,T-Mobile License LLC,0001565449,,0,30000,30000,0.0
108,D37099-2,NC-099,Jackson,C2,T-Mobile License LLC,0001565449,,0,140000,140000,0.0
108,D37099-3,NC-099,Jackson,C3,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D37101-1,NC-101,Johnston,C1,T-Mobile License LLC,0001565449,,0,75000,75000,0.0
108,D37101-2,NC-101,Johnston,C2,T-Mobile License LLC,0001565449,,0,75000,75000,0.0
108,D37101-3,NC-101,Johnston,C3,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37103-1,NC-103,Jones,C1,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D37103-2,NC-103,Jones,C2,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D37103-3,NC-103,Jones,C3,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D37105-1,NC-105,Lee,C1,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37105-2,NC-105,Lee,C2,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37105-3,NC-105,Lee,C3,T-Mobile License LLC,0001565449,,0,5000,5000,0.0
108,D37107-1,NC-107,Lenoir,C1,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37107-2,NC-107,Lenoir,C2,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37107-3,NC-107,Lenoir,C3,T-Mobile License LLC,0001565449,,0,5000,5000,0.0
108,D37111-1,NC-111,McDowell,C1,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37111-2,NC-111,McDowell,C2,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37111-3,NC-111,McDowell,C3,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D37113-1,NC-113,Macon,C1,T-Mobile License LLC,0001565449,,0,30000,30000,0.0
108,D37113-2,NC-113,Macon,C2,T-Mobile License LLC,0001565449,,0,250000,250000,0.0
108,D37113-3,NC-113,Macon,C3,T-Mobile License LLC,0001565449,,0,4600,4600,0.0
108,D37117-1,NC-117,Martin,C1,T-Mobile License LLC,0001565449,,0,7000,7000,0.0
108,D37117-2,NC-117,Martin,C2,T-Mobile License LLC,0001565449,,0,7000,7000,0.0
108,D37117-3,NC-117,Martin,C3,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D37121-1,NC-121,Mitchell,C1,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D37121-2,NC-121,Mitchell,C2,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D37121-3,NC-121,Mitchell,C3,T-Mobile License LLC,0001565449,,0,1000,1000,0.0
108,D37123-1,NC-123,Montgomery,C1,T-Mobile License LLC,0001565449,,0,8000,8000,0.0
108,D37123-2,NC-123,Montgomery,C2,T-Mobile License LLC,0001565449,,0,8000,8000,0.0
108,D37123-3,NC-123,Montgomery,C3,T-Mobile License LLC,0001565449,,0,2000,2000,0.0
108,D37125-1,NC-125,Moore,C1,T-Mobile License LLC,0001565449,,0,20000,20000,0.0
108,D37125-2,NC-125,Moore,C2,T-Mobile License LLC,0001565449,,0,20000,20000,0.0
108,D37125-3,NC-125,Moore,C3,T-Mobile License LLC,0001565449,,0,8000,8000,0.0
108,D37127-1,NC-127,Nash,C1,T-Mobile License LLC,0001565449,,0,31000,31000,0.0
108,D37127-2,NC-127,Nash,C2,T-Mobile License LLC,0001565449,,0,31000,31000,0.0
108,D37127-3,NC-127,Nash,C3,T-Mobile License LLC,0001565449,,0,9000,9000,0.0
108,D37129-1,NC-129,New Hanover,C1,T-Mobile License LLC,0001565449,,0,90000,90000,0.0
108,D37129-2,NC-129,New Hanover,C2,T-Mobile License LLC,0001565449,,0,90000,90000,0.0
108,D37131-1,NC-131,Northampton,C1,T-Mobile License LLC,0001565449,,0,6000,6000,0.0
108,D37131-2,NC-131,Northampton,C2,T-Mobile License LLC,0001565449,,0,6000,6000,0.0
108,D37131-3,NC-131,Northampton,C3,T-Mobile License LLC,0001565449,,0,3900,3900,0.0
108,D37133-1,NC-133,Onslow,C1,T-Mobile License LLC,0001565449,,0,75000,75000,0.0
108,D37133-2,NC-133,Onslow,C2,T-Mobile License LLC,0001565449,,0,75000,75000,0.0
108,D37133-3,NC-133,Onslow,C3,T-Mobile License LLC,0001565449,,0,250000,250000,0.0
108,D37135-1,NC-135,Orange,C1,T-Mobile License LLC,0001565449,,0,40000,40000,0.0
108,D37135-2,NC-135,Orange,C2,T-Mobile License LLC,0001565449,,0,40000,40000,0.0
108,D37135-3,NC-135,Orange,C3,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37137-1,NC-137,Pamlico,C1,T-Mobile License LLC,0001565449,,0,5700,5700,0.0
108,D37137-2,NC-137,Pamlico,C2,T-Mobile License LLC,0001565449,,0,5700,5700,0.0
108,D37137-3,NC-137,Pamlico,C3,T-Mobile License LLC,0001565449,,0,77000,77000,0.0
108,D37139-1,NC-139,Pasquotank,C1,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37139-2,NC-139,Pasquotank,C2,T-Mobile License LLC,0001565449,,0,21000,21000,0.0
108,D37139-3,NC-139,Pasquotank,C3,T-Mobile License LLC,0001565449,,0,7300,7300,0.0
108,D37141-1,NC-141,Pender,C1,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D37141-2,NC-141,Pender,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D37141-3,NC-141,Pender,C3,T-Mobile License LLC,0001565449,,0,5000,5000,0.0
108,D37143-1,NC-143,Perquimans,C1,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D37143-2,NC-143,Perquimans,C2,T-Mobile License LLC,0001565449,,0,7300,7300,0.0
108,D37143-3,NC-143,Perquimans,C3,T-Mobile License LLC,0001565449,,0,2100,2100,0.0
108,D37145-1,NC-145,Person,C1,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37145-2,NC-145,Person,C2,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37145-3,NC-145,Person,C3,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D37147-1,NC-147,Pitt,C1,T-Mobile License LLC,0001565449,,0,50000,50000,0.0
108,D37147-2,NC-147,Pitt,C2,T-Mobile License LLC,0001565449,,0,50000,50000,0.0
108,D37151-1,NC-151,Randolph,C1,T-Mobile License LLC,0001565449,,0,40000,40000,0.0
108,D37151-2,NC-151,Randolph,C2,T-Mobile License LLC,0001565449,,0,40000,40000,0.0
108,D37151-3,NC-151,Randolph,C3,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37153-1,NC-153,Richmond,C1,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37153-2,NC-153,Richmond,C2,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37153-3,NC-153,Richmond,C3,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D37155-1,NC-155,Robeson,C1,T-Mobile License LLC,0001565449,,0,40000,40000,0.0
108,D37155-2,NC-155,Robeson,C2,T-Mobile License LLC,0001565449,,0,40000,40000,0.0
108,D37155-3,NC-155,Robeson,C3,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37157-1,NC-157,Rockingham,C1,T-Mobile License LLC,0001565449,,0,31000,31000,0.0
108,D37157-2,NC-157,Rockingham,C2,T-Mobile License LLC,0001565449,,0,31000,31000,0.0
108,D37157-3,NC-157,Rockingham,C3,T-Mobile License LLC,0001565449,,0,9000,9000,0.0
108,D37159-1,NC-159,Rowan,C1,T-Mobile License LLC,0001565449,,0,40000,40000,0.0
108,D37159-2,NC-159,Rowan,C2,T-Mobile License LLC,0001565449,,0,40000,40000,0.0
108,D37159-3,NC-159,Rowan,C3,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37161-1,NC-161,Rutherford,C1,T-Mobile License LLC,0001565449,,0,31000,31000,0.0
108,D37161-2,NC-161,Rutherford,C2,T-Mobile License LLC,0001565449,,0,31000,31000,0.0
108,D37161-3,NC-161,Rutherford,C3,T-Mobile License LLC,0001565449,,0,6000,6000,0.0
108,D37163-1,NC-163,Sampson,C1,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D37163-2,NC-163,Sampson,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D37163-3,NC-163,Sampson,C3,T-Mobile License LLC,0001565449,,0,6000,6000,0.0
108,D37165-2,NC-165,Scotland,C2,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37165-3,NC-165,Scotland,C3,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D37167-1,NC-167,Stanly,C1,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D37167-2,NC-167,Stanly,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D37167-3,NC-167,Stanly,C3,T-Mobile License LLC,0001565449,,0,5000,5000,0.0
108,D37169-1,NC-169,Stokes,C1,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D37169-2,NC-169,Stokes,C2,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D37169-3,NC-169,Stokes,C3,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D37171-1,NC-171,Surry,C1,"Carolina West Wireless, Inc.",0001940022,Rural,15,557000,473450,15.0
108,D37171-2,NC-171,Surry,C2,T-Mobile License LLC,0001565449,,0,313000,313000,0.0
108,D37171-3,NC-171,Surry,C3,T-Mobile License LLC,0001565449,,0,15000,15000,0.0
108,D37173-1,NC-173,Swain,C1,T-Mobile License LLC,0001565449,,0,12000,12000,0.0
108,D37173-2,NC-173,Swain,C2,T-Mobile License LLC,0001565449,,0,104000,104000,0.0
108,D37173-3,NC-173,Swain,C3,T-Mobile License LLC,0001565449,,0,1500,1500,0.0
108,D37175-1,NC-175,Transylvania,C1,T-Mobile License LLC,0001565449,,0,9000,9000,0.0
108,D37175-2,NC-175,Transylvania,C2,T-Mobile License LLC,0001565449,,0,9000,9000,0.0
108,D37175-3,NC-175,Transylvania,C3,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D37177-1,NC-177,Tyrrell,C1,"Central Louisiana License Co., LLC",0020165619,Rural,15,1300,1105,15.0
108,D37177-2,NC-177,Tyrrell,C2,T-Mobile License LLC,0001565449,,0,2100,2100,0.0
108,D37177-3,NC-177,Tyrrell,C3,T-Mobile License LLC,0001565449,,0,920,920,0.0
108,D37179-1,NC-179,Union,C1,T-Mobile License LLC,0001565449,,0,60000,60000,0.0
108,D37179-2,NC-179,Union,C2,T-Mobile License LLC,0001565449,,0,60000,60000,0.0
108,D37179-3,NC-179,Union,C3,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37181-1,NC-181,Vance,C1,T-Mobile License LLC,0001565449,,0,17000,17000,0.0
108,D37181-2,NC-181,Vance,C2,T-Mobile License LLC,0001565449,,0,10000,10000,0.0
108,D37181-3,NC-181,Vance,C3,T-Mobile License LLC,0001565449,,0,4000,4000,0.0
108,D37183-1,NC-183,Wake,C1,T-Mobile License LLC,0001565449,,0,200000,200000,0.0
108,D37183-2,NC-183,Wake,C2,T-Mobile License LLC,0001565449,,0,200000,200000,0.0
108,D37185-1,NC-185,Warren,C1,T-Mobile License LLC,0001565449,,0,6000,6000,0.0
108,D37185-2,NC-185,Warren,C2,T-Mobile License LLC,0001565449,,0,6000,6000,0.0
108,D37185-3,NC-185,Warren,C3,T-Mobile License LLC,0001565449,,0,3900,3900,0.0
108,D37187-1,NC-187,Washington,C1,T-Mobile License LLC,0001565449,,0,3000,3000,0.0
108,D37187-2,NC-187,Washington,C2,T-Mobile License LLC,0001565449,,0,5700,5700,0.0
